Name,Height,Reach,STANCE,DOB,ID,Hometown,Hometown_Elevation,Trains_Out_Of
Julia Avila,"5' 7""","68""",Orthodox,"May 11, 1988",86d9dbe1bfcbade7,"Bakersfield, California",123.170051574707,All Powers Fitness and Fighting
Saad Awad,"5' 11""",--,,"Jun 07, 1983",da603332ad41f165,"San Bernardino, California",319.7660217285156,Millennia MMA
Javy Ayala,"6' 1""",--,,"Aug 20, 1988",26387c19f32dda0f,"Porterville, California",139.474853515625,Central Valley Combat Academy
Jessin Ayari,"6' 0""","73""",Orthodox,"May 31, 1992",6eaec40f724852f4,"Nuremberg, Bavaria",308.2693786621094,Hammers Team
Abu Azaitar,"5' 9""","76""",Orthodox,"Mar 10, 1986",46d0a888d87d91ac,Rabat,76.67070007324219,Team Azaitar
Ottman Azaitar,"5' 8""","71""",Switch,"Feb 20, 1990",ee18ff42063174df,Cologne,49.99673461914062,Jupps Fight Team
Luiz Azeredo,"5' 9""",--,Orthodox,"Jun 10, 1976",063649e21bc9d6d5,,,Chute Boxe
Luciano Azevedo,"6' 3""",--,Orthodox,"Jun 25, 1981",9bcfb40dbcd50568,Rio de Janeiro,7.758727073669434,Renovacao Fight Team
Hunter Azure,"5' 8""","69""",Orthodox,"Mar 02, 1992",2af2f2e26c4c0402,"Poplar, Montana",606.5546875,Fight Ready
Niklas Backstrom,"6' 1""",--,Orthodox,"Aug 22, 1989",39cc64bf0a269db9,Stockholm,19.22420120239258,Allstars Training Center
Seth Baczynski,"6' 3""","75""",Orthodox,"Oct 26, 1981",fd5b6598a3b70c0a,"Apache Junction, Arizona",523.2015380859375,Power MMA Team
Abdul Azeem Badakhshi,--,--,,--,968764372c49eab6,,,
Ryan Bader,"6' 2""","74""",Orthodox,"Jun 07, 1983",c0ab242c40decc55,"Tempe, Arizona",354.3387756347656,Power MMA Team
Izabela Badurek,"5' 5""",--,Orthodox,"Jul 11, 1991",4fcf6e0c4e0e6664,Lublin,190.8940887451172,WCA Fight Team
Miguel Baeza,"6' 2""","74""",Orthodox,"Aug 23, 1992",82d4c957649faf9b,"Davie, Florida",1.953779578208923,MMA Masters
Ali Bagautinov,"5' 4""","65""",Orthodox,"Jun 10, 1985",3dd92ff9fb0412b3,Dagestan,1694.331420898438,Krepost
Mehdi Baghdad,"6' 1""",--,Orthodox,"Apr 13, 1985",e4d2564ea0e34e2b,Six-Fours-les-Plages,38.97822189331055,Black House
Melsik Baghdasaryan,"5' 9""","70""",Southpaw,"Jan 28, 1992",a52bc1e62cf0b7c6,"Glendale, California",158.0137634277344,Glendale Fighting Club
Siyar Bahadurzada,"5' 11""","73""",Orthodox,"Apr 17, 1984",aec185309b4843d0,Kabul,1791.072387695312,Jackson-Wink MMA
Ignacio Bahamondes,"6' 3""","75""",Orthodox,"Aug 27, 1997",e4a47b07044ddd72,"Santiago, Santiago Metropolitan Region",532.6683349609375,Valle Flow Striking
Bahatebole Batebolati,"5' 11""","71""",Southpaw,"Sep 12, 1997",8f313e9c3a39c06e,Beijing,45.26335906982422,China Top Team
Shamar Bailey,"5' 9""","75""",Southpaw,"Sep 22, 1982",e2b8186b618b00c4,"Indianapolis, Indiana",222.7775268554688,Sparta Indy
Jordan Bailey,"5' 9""",--,,--,34dbcd4dbaf21a36,"Folsom, California",67.29563903808594,MMA Gold Fight Team
Scott Baker,"6' 0""",--,,--,7d5b12de1625984e,Utah,2455.958740234375,
Bryan Baker,"6' 3""",--,Orthodox,"Oct 13, 1985",898337ef520fe4d3,"West Covina, California",116.2573776245117,Team Wildman Vale Tudo
Jin Bala,"5' 9""",--,,--,371efa53bd0cf669,,,
Balajin,"5' 9""","72""",Orthodox,"Mar 31, 1992",e626e92a8f2a9737,,,
Oluwale Bamgbose,"5' 11""","78""",Switch,"Aug 04, 1987",04b39f4e8eb59d7c,"New York, New York",13.34827327728271,Chute Boxe USA
Stephen Banaszak,"6' 0""",--,,"Dec 07, 1990",4c4b44e3cf5815b3,"Bells, Texas",212.6194915771484,The Chop Shop
Marcin Bandel,"5' 10""",--,Orthodox,"Oct 10, 1989",5c2ce761399dc9c5,Lodz,207.5135345458984,Zenith Vera Fight Club
Humberto Bandenay,"5' 11""","71""",Southpaw,"Sep 04, 1994",2c2caf2f2bab9df5,Lima,136.0156860351562,DTC (Dogo Training Center)
Tae Hyun Bang,"5' 9""","71""",Switch,"Apr 15, 1983",9a2d3567abc02e34,,,
Yohan Banks,--,--,,--,c50ea21fe9ef478d,,,Undisputed Boxing
Shauna Bannon,"5' 5""","65""",Switch,"Oct 23, 1993",9c442aaf149ea982,Dublin,5.0190749168396,Holohan Martial Arts
Antonio Banuelos,"5' 5""","63""",Orthodox,"Sep 23, 1979",9ddfb3369a3b0394,"San Luis Obispo, California",69.1565933227539,The Pit
Renan Barao,"5' 6""","70""",Orthodox,"Jan 31, 1987",2c99576fefe53c7c,"Natal, Rio Grande do Norte",30.26502227783203,American Top Team
Junior Barata,"5' 10""",--,Orthodox,"Jan 25, 1982",06dced58ca24a6bd,,,RCT
Maycee Barber,"5' 5""","65""",Switch,"May 18, 1998",6a740daf1b279661,"Greeley, Colorado",1424.033447265625,Team Alpha Male
Bryan Barberena,"6' 0""","72""",Southpaw,"May 03, 1989",a331233f597090a5,"Minneapolis, Minnesota",254.7821655273438,Gym-O
Dione Barbosa,"5' 6""","66""",Orthodox,"May 08, 1992",27b388f0aab49780,,,
Edson Barboza,"5' 11""","75""",Orthodox,"Jan 21, 1986",64a50dad704d1d49,"Nova Friburgo, Rio de Janeiro",848.6555786132812,American Top Team
Raoni Barcelos,"5' 7""","67""",Orthodox,"May 01, 1987",b9f28e7045fdfce7,"Rio de Janeiro, Rio de Janeiro",7.758727073669434,Laerte Barcelos Team
Daniel Barez,"5' 6""","66""",Orthodox,"Dec 10, 1988",e8fe9c15d348e778,"Burjassot, Valencia",45.23003387451172,Entram Gym
Danny Barlow,"6' 2""","79""",Southpaw,"Aug 02, 1995",b7c5eb7cdbac6a63,"Memphis, Tennessee",79.2069091796875,Law School MMA
Luke Barnatt,"6' 6""","77""",Orthodox,"Apr 13, 1988",172c2135e70f87b7,"Barking, Essex",8.58677864074707,Tsunami Gym
James Barnes,"5' 8""","71""",Orthodox,"May 28, 1982",c06a5c95f1169c0b,"Los Angeles, California",95.03136444091797,Team Quest
Nick Barnes,"5' 11""",--,,--,78a5eea49638685d,"San Diego, California",15.22877025604248,Undisputed
Shonte Barnes,"5' 11""","76""",Southpaw,"Feb 09, 1987",e575b6ff678c1aca,"Asheville, North Carolina",676.4310913085938,American Top Team Asheville
Josh Barnett,"6' 3""","78""",Orthodox,"Nov 10, 1977",ad3f53c454cbbead,"Seattle, Washington",47.50616073608398,UWF USA
Chris Barnett,"5' 9""","75""",Orthodox,"Jun 14, 1986",7a5e8c94a86f9895,"Tampa, Florida",5.853272438049316,XFC
Chris Barnhizer,--,--,,--,91e69a1c3c87325b,"Nashville, Tennessee",152.9315185546875,F-1 Fight Team
David Baron,"5' 6""",--,Switch,"Feb 15, 1973",80c0bed43da0e27b,"Bois-Colombes, Hauts-de-Seine",38.53778457641602,Haute Tension
Phil Baroni,"5' 9""","72""",Orthodox,"Apr 16, 1976",1652f3213655b935,"Long Island, New York",25.4056510925293,American Kickboxing Academy
Dan Barrera,"5' 9""",--,Orthodox,"Dec 23, 1980",f12f979b657ab876,,,
Carlos Barreto,"6' 4""",--,Orthodox,--,a220be6d41d6f97d,Rio de Janeiro,7.758727073669434,
Jose Barreto,--,--,Southpaw,--,c32eab6c2119e989,Paranagua,7.977068424224854,
Peter Barrett,"5' 10""","73""",Southpaw,"Aug 10, 1986",d21113c9ff3788ae,"Plymouth, Massachusetts",14.02484893798828,Sityodtong Boston
Marc-Andre Barriault,"6' 1""","74""",Orthodox,"Feb 18, 1990",8e9eb3fc86db0f7d,"Gatineau, Quebec",53.74449157714844,Kill Cliff FC
David Barrios,"5' 6""",--,,--,e6015889f50075d2,"San Jose, California",24.67866325378418,Nor Cal Fight Factory
Alexandre Barros,"5' 9""",--,Southpaw,"Nov 19, 1976",8fd1f27e86661ede,"Rio de Janeiro, Rio de Janeiro",7.758727073669434,Carlson Gracie Team
Ricardo Barros,"6' 1""",--,,"Mar 22, 1976",d26394fc0e8e880a,"Los Angeles, California",95.03136444091797,
Francimar Barroso,"6' 1""","75""",Orthodox,"Feb 28, 1980",b69f24c500d783e7,"Xapuri, Acre",173.7757873535156,Nova Uniao
Pat Barry,"5' 11""","74""",Orthodox,"Jul 07, 1979",658c3465581ae46b,"New Orleans, Louisiana",0.5250197052955627,Team Death Clutch
Dean Barry,"5' 10""","72""",Orthodox,"Jul 03, 1992",a6f3d15cb84334bb,,,Next Generation UK
Enrique Barzola,"5' 7""","70""",Orthodox,"Apr 28, 1989",be0b310a12eb80b4,"El Agustino, Lima",211.9502105712891,Pitbull Martial Arts Center
Javid Basharat,"5' 9""","69""",Orthodox,"Sep 07, 1995",bbab3baf66128ae2,London,7.168957710266113,Xtreme Couture
Farid Basharat,"5' 8""","71""",Orthodox,"Aug 02, 1997",a09ed60aa67a3f67,London,7.168957710266113,London Shootfighters
Stephen Bass,"5' 9""",--,Orthodox,"Nov 14, 1982",1cecc8fe6748a532,"Shreveport, Louisiana",47.33526992797852,Mad House Gym
Sean Bassett,--,--,,--,2c733e059462c1dc,"San Jose, California",24.67866325378418,Shamrock Submission Fight Team
Ryan Bastianelli,"5' 5""",--,,--,29508aff4d93cbbe,"Concord, California",22.78508949279785,Combat Fitness
Shayna Baszler,"5' 7""",--,Orthodox,"Aug 08, 1980",8ef4a91ac694b7ce,"Sioux Falls, South Dakota",443.6218872070312,UWF USA
Michel Batista,"6' 3""",--,Orthodox,"Apr 20, 1984",34218661c44ed55d,"Miami, Florida",0.5367298126220703,American Top Team Kendall
Bryan Battle,"6' 1""","77""",Orthodox,"Sep 21, 1994",f626118b6da0e020,"Charlotte, North Carolina",232.5207214355469,Hayastan MMA Charlotte
Alan Baudot,"6' 3""","79""",Orthodox,"Feb 01, 1988",c9a94278df042f46,Lyon,170.1641235351562,MMA Factory
Mario Bautista,"5' 9""","69""",Switch,"Jul 01, 1993",bc711b6dd95c1af6,"Phoenix, Arizona",331.523681640625,MMA Lab
Chris Beal,"5' 7""","69""",Orthodox,"Aug 06, 1985",55f446032177b119,"Atlanta, Georgia",318.4681701660156,
Donovan Beard,"6' 2""","78""",Orthodox,"Nov 05, 1989",3a6ac598320ca7f2,"Hot Springs, Arkansas",183.1957855224609,Off the Chain MMA
Rudy Bears,"5' 11""",--,Southpaw,--,74f13066b1417ef3,"Raytown, Missouri",310.3937072753906,Caveman Crew
Salvador Becerra,"5' 9""",--,,--,4fd76e7ba8313457,"Modesto, California",28.53858947753906,Last Stand Fight Team
Ariel Beck,"5' 6""","66""",Southpaw,"Sep 16, 1990",b96939f2b8d88e82,"Helena, Montana",1243.03857421875,
Jeff Bedard,"5' 6""",--,Orthodox,"Feb 06, 1970",93bf96be327fcd98,"Duluth, Georgia",334.276123046875,Bedard's Elite Training Center
Eric Bedard,"6' 2""",--,,"Sep 11, 1984",ce05955c26c3c090,"Providence, Rhode Island",2.790312528610229,Gillett's MMA
Johnny Bedford,"5' 10""","71""",Orthodox,"Jan 06, 1983",ffc3e6daaa6da0b7,"Fort Worth, Texas",188.1802368164062,Fitness Fight Factory
Rolando Bedoya,"5' 11""","74""",Orthodox,"Jan 13, 1997",40a456a25d52ee65,Lima,136.0156860351562,Chute Boxe
Chase Beebe,"5' 7""","67""",Orthodox,"Mar 29, 1985",b16a7e6a627e9789,"Chicago, Illinois",183,Jackson-Wink MMA
Lyle Beerbohm,"5' 10""",--,Southpaw,"Feb 05, 1979",babc6b5745335f18,"Spokane, Washington",573.4121704101562,BJJ Spokane
Allan Begosso,"5' 5""","66""",Orthodox,"Nov 23, 1995",d6ed764f8b78d32a,"Sao Paulo, Sao Paulo",761.88525390625,Team Alpha Male
Mirsad Bektic,"5' 8""","70""",Orthodox,"Feb 16, 1991",cbd3e590a85b18c5,"Lincoln, Nebraska",355.9227600097656,Tristar Gym
Diana Belbita,"5' 7""","68""",Orthodox,"Jun 26, 1996",d7e40dca3ae125be,Drobeta,78.45814514160156,House of Champions MMA
Alan Belcher,"6' 2""","75""",Orthodox,"Apr 24, 1984",4130a743d9d22163,"Biloxi, Mississippi",6.168967723846436,Roufusport
Vitor Belfort,"6' 0""","74""",Southpaw,"Apr 01, 1977",0ee783aa00e468f0,Rio de Janeiro,7.758727073669434,Kill Cliff FC
Yousri Belgaroui,"6' 5""","79""",Orthodox,"Jul 07, 1987",7674b836ce0698a0,,,Teixeira MMA & Fitness
Rodolfo Bellato,"6' 3""","77""",Orthodox,"Feb 05, 1996",69898645d600abdb,"Sorocaba, Sao Paulo",616.6074829101562,Knockout Squad
Danilo Belluardo,"6' 0""","74""",Southpaw,"Jul 21, 1994",c3f6db17cea09ca7,Milan,122.1850814819336,Aurora MMA
Joey Beltran,"6' 1""","75""",Orthodox,"Dec 08, 1981",46baf0f57edfa4df,"San Diego, California",15.22877025604248,Blackline
Marco Beltran,"5' 8""","69""",Orthodox,"May 18, 1986",ec71a892fada28c7,Mexico City,2229.728759765625,Invictus MMA
Joseph Benavidez,"5' 4""","65""",Southpaw,"Jul 31, 1984",80eacd4da0617c57,"Sacramento, California",8.19682502746582,Xtreme Couture
Mike Bencic,"6' 0""",--,Orthodox,--,a71feb7ea7592a71,Pula,7.108918190002441,
Dave Beneteau,"6' 2""",--,Orthodox,--,9fd1f08dd4aec14a,"Windsor, Ontario",183.2586822509766,
Karla Benitez,"5' 3""",--,,--,6104730621ff318d,San Fernando de Apure,49.71150970458984,Meguro Gym
Gabriel Benitez,"5' 8""","71""",Southpaw,"Jun 15, 1988",436f970c9ea9169c,"Tijuana, Baja California",110.0424346923828,American Kickboxing Academy
Charles Bennett,"5' 8""",--,Orthodox,"Nov 23, 1979",8dc4f34c1f50d00d,"Ocala, Florida",21.14852905273438,Fit NHB
Josh Bennett,"6' 4""",--,Orthodox,--,c3ac8d0da7b05772,"Camas, Washington",20.90194511413574,
DeAnna Bennett,"5' 4""","68""",Orthodox,"Nov 18, 1984",404ecb2700844072,"Orem, Utah",1453.881958007812,Daniel Gracie Team
Lance Benoist,"5' 11""","72""",Southpaw,"Aug 26, 1988",5431dccc09118234,"St. Louis, Missouri",140.9539031982422,St. Charles MMA
Joe Benoit,"5' 9""",--,Orthodox,"Mar 12, 1982",a30f6d375dea5f9b,"Homewood, Illinois",190.1050872802734,Gilbert Grappling
Ryan Benoit,"5' 5""","68""",Orthodox,"Aug 25, 1989",20999e27ddd94bda,"Dallas, Texas",137.5803375244141,Janjira Muay Thai
Pat Benson,"5' 9""",--,,--,a25f3dc0df974597,"St. Louis, Missouri",140.9539031982422,Finney's MMA
Len Bentley,"5' 9""",--,,"Nov 30, 1982",592d23aed850e652,"Irving, Texas",147.3457489013672,Victory Athletics
Steve Berger,"5' 11""",--,Orthodox,"May 20, 1973",21b1132949f2a9b0,"St. Louis, Missouri",140.9539031982422,Berger MMA
Kenneth Bergh,"6' 2""","74""",Orthodox,"Jun 26, 1989",aa8189053b3a8994,,,Frontline Academy
Bret Bergmark,"5' 9""",--,,"Nov 24, 1973",2891c9f7b26b26fc,"Concord, California",22.78508949279785,Cesar Gracie Jiu-Jitsu
Keith Berish,"6' 0""",--,Orthodox,"Nov 14, 1985",e3779ef06e98f185,"Poughkeepsie, New York",61.60833358764648,Black & Blue MMA
Dennis Bermudez,"5' 6""","66""",Orthodox,"Dec 13, 1986",6f242453c91a5af0,"Saugerties, New York",46.26975250244141,Long Island MMA
Manny Bermudez,"5' 10""","71""",Orthodox,"Jul 16, 1994",2dc1bc1a02961656,"Abington, Massachusetts",33.87381744384766,South Shore Sportfighting
Talita Bernardo,"5' 4""","68""",Orthodox,"Mar 04, 1987",5b2325cd70dbe2ea,"Macae, Rio de Janeiro",2.704297542572021,Imperio Fight
Dave Berry,--,--,,--,b3bbe88fecd6a0d2,"Laconia, New Hampshire",151.5489654541016,
Keith Berry,"6' 1""",--,,"Oct 25, 1987",0b935b9bbbe5fc07,"Murrieta, California",334.7969970703125,Reign MMA
Dieusel Berto,"5' 9""",--,,--,0db70ca89e1c7374,,,
Edson Berto,"5' 6""",--,Orthodox,"Jul 05, 1983",66766984842c13dc,"Orlando, Florida",31.12412452697754,Tiger's World of Martial Arts
Allen Berube,"5' 8""",--,Orthodox,"Aug 25, 1974",aebfb84d1f6d2d8c,"Biddeford, Maine",19.88535118103027,Gracie Tampa
Anton Berzin,"6' 2""",--,Orthodox,"Sep 29, 1989",8ba8e8d7eafa7267,"Philadelphia, Pennsylvania",14.33572292327881,Rocco Mixed Martial Arts
Scott Bessac,"6' 4""",--,,--,3f24c96753dbd9f9,"Lodi, California",16.91663551330566,Lion's Den
Matt Bessette,"5' 10""","70""",Orthodox,"Dec 28, 1984",0b8d512c79b4baf3,"Bristol, Connecticut",95.12866973876953,Underdog Brazilian Jiu-Jitsu
Khadzhi Bestaev,"6' 6""","76""",,"Jul 16, 1988",e05f4ce199baca91,,,
Fernando Bettega,--,--,,"Mar 10, 1980",a524710c3ef918fa,"Curitiba, Parana",898.2212524414062,Kings MMA
Arjan Bhullar,"6' 1""","75""",Orthodox,"May 13, 1986",7e511f8d842a109d,,,
KB Bhullar,"6' 4""","78""",Switch,"Oct 12, 1991",9cd047a828dd7515,,,
Bibulatov Magomed,"5' 5""","65""",Orthodox,"Aug 22, 1988",87f19d19f4cb73f8,"Grozny, Chechnya",126.5825881958008,Akhmat Fight Team
David Bielkheden,"5' 10""","71""",Orthodox,"Jun 06, 1979",1efa064872f089d0,Stockholm,19.22420120239258,Allstars Training Center
Blake Bilder,"5' 8""","68""",Switch,"Jul 12, 1990",5095b0920a3602aa,"St. Paul, Minnesota",228.5861053466797,Spartan Martial Arts
Jonas Bilharinho,"5' 11""","75""",Switch,"May 22, 1990",ebbf571f349e79d9,"Rio de Janeiro, Rio de Janeiro",7.758727073669434,Team Nogueira
Jeremiah Billington,"5' 9""",--,Orthodox,"Nov 14, 1977",b3b6e80b7d5f8f0d,"Kirksville, Missouri",298.6821899414062,
Scott Bills,"5' 10""",--,,--,53f02bbc41d99432,"Venice, Florida",3.108141660690308,
Anthony Birchak,"5' 8""","69""",Orthodox,"May 16, 1986",c5a126ace82a6025,"Tucson, Arizona",724.4033813476562,Luta Elite MMA
Chris Birchler,"6' 3""",--,Switch,"Jun 05, 1987",8a22c6b4d29880a3,"Fairfield, New Jersey",53.6379508972168,AllStar BJJ
Michael Bisping,"6' 1""","75""",Orthodox,"Feb 28, 1979",2b93ebd9f5417ad2,Manchester,58.92958831787109,HB Ultimate
Amaury Bitetti,"5' 9""",--,Orthodox,--,7a359ef685a304a7,Rio de Janeiro,7.758727073669434,
Caio Bittencourt,"6' 0""","75""",Orthodox,"May 22, 1991",a653cb5eb4b39339,,,
Davi Bittencourt,"5' 5""","65""",Orthodox,"Oct 12, 1994",dd6ec6f941c3a414,"Olindina, Bahia",138.119384765625,D.O Methodology
Simon Biyong,--,--,,"Apr 05, 1991",27ab7257bf6a3b65,Genoa,10.2348461151123,UFD Gym
Jan Blachowicz,"6' 2""","78""",Orthodox,"Feb 24, 1983",99df7d0a2a08a8a8,Cieszyn,293.9534301757812,WCA Fight Team
Jason Black,"5' 8""",--,Orthodox,"Jul 15, 1972",b2f743746e8dcfa2,"Davenport, Illinois",178.7347869873047,Miletich Martial Arts
Brad Blackburn,"5' 10""","73""",Orthodox,"May 25, 1977",7e69a4b0961aa555,"Seattle, Washington",47.50616073608398,Victory Athletics
Jason Blackford,--,--,,--,619d807fa54ae8f7,"Nashville, Tennessee",152.9315185546875,
Tom Blackledge,--,--,Orthodox,--,2adb11835acd815b,"Wigan, Greater Manchester",42.72792816162109,Wolfslair Academy
Sherrard Blackledge,"5' 11""","75""",Orthodox,"Aug 16, 1993",0e5c79b3594ff0ad,"Las Vegas, Nevada",611.1598510742188,Syndicate MMA
Da'Mon Blackshear,"5' 10""","72""",Switch,"Aug 12, 1994",da22387a0407a2dc,"Fayetteville, North Carolina",30.51150131225586,Jackson-Wink MMA
Erin Blanchfield,"5' 4""","66""",Orthodox,"May 04, 1999",669970f7feba8ecd,"Elmwood Park, New Jersey",17.15839576721191,Renzo Gracie Jiu-Jitsu
Maximo Blanco,"5' 8""","71""",Orthodox,"Oct 16, 1983",4a1329cc8eb0928a,Caracas,880.5033569335938,Yoshida Dojo
David Blanco,"5' 7""",--,,--,ebf298f8ac7e232b,"San Jose, California",24.67866325378418,Team Pedro MMA
Curtis Blaydes,"6' 4""","80""",Orthodox,"Feb 18, 1991",fa6796c55d6c5440,"Naperville, Illinois",212.4677734375,Elevation Fight Team
Tereza Bleda,"5' 9""","71""",Orthodox,"Nov 30, 2001",59c438c81fbf3ece,Prague,248.0839080810547,Reinders MMA
Arlene Blencowe,"5' 5""",--,,"Apr 11, 1983",35d6337320a4ae48,"Manly, New South Wales",6.139742374420166,Jackson-Wink MMA
Byron Bloodworth,"5' 8""",--,Orthodox,"Aug 16, 1983",ecdf14f4f8643d39,"Atlanta, Georgia",318.4681701660156,Iron Clutch Fitness
Dashawn Boatwright,"6' 0""",--,Orthodox,"Feb 29, 1988",046a85108610c0d2,"Richmond, Virginia",48.76618576049805,MMA Institute
Dan Bobish,"6' 2""",--,Southpaw,"Jan 26, 1970",f348d05403fad037,"Cleveland, Ohio",199.8630676269531,Strong Style Fight Team
Mark Bocek,"5' 8""","75""",Orthodox,"Oct 24, 1981",cf9d24e4bd0cf2ce,"Toronto, Ontario",91.72264862060547,Tristar Gym
Kyle Bochniak,"5' 7""","70""",Orthodox,"Feb 05, 1987",c5af5750e8bae4f0,"Gloucester, Massachusetts",15.91727638244629,Broadway Jiu-Jitsu
James Bochnovic,"6' 4""","81""",Orthodox,"Feb 13, 1989",984d15d5dc7bfcf9,"Kenosha, Wisconsin",182.8726501464844,Rothwell MMA
Jeremy Boczulak,--,--,,--,1afd74f8cb0719f3,Tennessee,226.8412780761719,
Tim Boetsch,"6' 0""","74""",Orthodox,"Jan 28, 1981",c80095f6092271a7,"Lincolnville, Maine",6.685732364654541,Team Irish
Galore Bofando,"5' 11""","72""",Switch,"May 22, 1982",8a56ea383fd26e52,"London, Greater London",7.168957710266113,London Shootfighters
Jay Bogan,--,--,,--,53c21779d84ceb75,"Fullerton, California",48.41919708251953,
Roman Bogatov,"5' 8""","73""",Orthodox,"Dec 15, 1990",d61316139d68dbe3,Orenburg,110.2411499023438,Boets MMA
Derek Bohi,"6' 4""",--,,--,70a1c7626b5e0599,"Kansas City, Missouri",273.5425720214844,Broken Smile Fight Team
Jerry Bohlander,"5' 11""",--,Orthodox,"Feb 12, 1974",93892752c5fc23ca,"Napa, California",6.291529655456543,Lion's Den
Mandy Bohm,"5' 7""","71""",Orthodox,"Jul 30, 1989",297a2b35444c245b,Gelsenkirchen,42.26206970214844,SBG Ireland
Kotetsu Boku,"5' 9""",--,Orthodox,"May 27, 1977",d227958e8a0c1466,Shizuoka,23.55754852294922,Krazy Bee
Gaston Bolanos,"5' 7""","69""",Orthodox,"Sep 14, 1992",96924b0019b3aff1,"Dublin, California",112.763053894043,CSA
Kyle Bolt,"6' 2""",--,,--,9d455d5cfe6a0e35,New Mexico,1641.919311523438,
Denys Bondar,"5' 6""","69""",Orthodox,"Jun 27, 1992",2526be54e6a0e62a,Kharkiv,116.1479873657227,Yod
Luc Bondole,"6' 2""",--,,--,8691881b31c16b88,"Portland, Maine",19.09678649902344,American Gym
Tony Bonello,"6' 2""",--,,--,702a72aa7a266d86,"Lubbock, Texas",974.2586669921875,The Gun Fight Club
Gabriel Bonfim,"6' 1""","72""",Orthodox,"Aug 20, 1997",01641ba5df0c69b0,"Brasilia, Distrito Federal",1114.345825195312,Cerrado MMA
Ismael Bonfim,"5' 8""","71""",Orthodox,"Dec 28, 1995",eb393afdbe3293d5,"Brasilia, Federal District",1114.345825195312,Cerrado MMA
Jesse Bongfeldt,"6' 0""",--,Orthodox,"Aug 28, 1980",934de214814b8ff4,"Kenora, Ontario",332,Canadian Martial Arts Centre
Marcos Bonilla,"5' 10""",--,,--,d311fbefff44a39b,"Los Angeles, California",95.03136444091797,Fight Academy Pasadena
Stephan Bonnar,"6' 4""","79""",Orthodox,"Apr 04, 1977",c6a33ff198aaaeeb,"Hammond, Indiana",183.1208953857422,One Kick's Gym
Rogerio Bontorin,"5' 5""","67""",Orthodox,"Apr 25, 1992",07a2bdaa0afdd831,"Adrianopolis, Parana",173.2605590820312,Gile Ribeiro Team
Ray Borg,"5' 4""","63""",Orthodox,"Aug 04, 1993",a4de54ea806fb525,"Albuquerque, New Mexico",1509.996826171875,Jackson's MMA Acoma
Igor Borisov,"6' 0""",--,Orthodox,--,0313bf497de9c470,,,
Kevin Borjas,"5' 5""","68""",Orthodox,"Dec 06, 1997",34b96d52db1d26e6,Lima,136.0156860351562,Pitbull Martial Arts Center
Calen Born,"5' 8""","72""",Switch,"May 24, 1988",3c85e04b08a05751,"Kansas City, Missouri",273.5425720214844,Chute Boxe Kansas City
Caio Borralho,"5' 10""","75""",Southpaw,"Jan 16, 1993",4126a78111c0855a,"Sao Luis, Maranhao",30.43181800842285,The Fighting Nerds
Zachary Borrego,"6' 2""","78""",Switch,"Jul 18, 1996",b8fdb2903a2582a8,"San Antonio, Texas",198.8741912841797,
Viacheslav Borshchev,"5' 11""","69""",Orthodox,"Jan 08, 1992",19c591115a58982c,"Sacramento, California",8.19682502746582,Team Alpha Male
Tanner Boser,"6' 2""","75""",Orthodox,"Aug 02, 1991",04c8b08b16a5b99e,"Bonnyville, Alberta",554.0247192382812,Shaved Bears MMA
Steve Bosse,"5' 11""","72""",Orthodox,"Jul 29, 1981",e023fa2e648ea0f1,"Montreal, Quebec",36.22978210449219,Tristar Gym
Marcus Bossett,"6' 1""",--,Orthodox,--,e8fb8e53bc2e29d6,"Los Angeles, California",95.03136444091797,
Chris Bostick,--,--,,--,239224bedeb2c7a4,"Mountain View, California",31.77577781677246,Fairtex Gym
Poliana Botelho,"5' 8""","67""",Orthodox,"Dec 15, 1988",5c126c6aac3ef364,"Muriae, Minas Gerais",203.1359252929688,Nova Uniao
Francois Botha,"6' 2""",--,Orthodox,"Sep 28, 1968",545d549d6bf87187,Witbank,1618.3642578125,Steve's Gym
